id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
12,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
13,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
14,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
15,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
16,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
17,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
18,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
19,1.3935,2.0226,1.0359,1.3271,1.6523,0.7201,0.7079,1.4687,1.1164,0.8683,0.6965,1.0744,0.7184,0.6511,1.7799,1.1835,1.7373,1.7243,1.1054,0.6369,1.4344,1.9962,0.1819,1.1506,0.6254
20,1.4734,2.1994,0.8858,1.3945,1.7143,0.6091,0.7704,1.3916,0.9063,0.865,0.5757,1.264,0.8583,0.6581,1.8025,1.2649,1.817,1.8799,1.0148,0.7448,1.2748,2.0563,0.3955,1.3435,0.6675
21,1.6483,2.3856,1.0251,1.6268,1.8231,0.4285,0.9411,1.5909,0.863,0.8349,0.3037,1.4611,0.9739,0.9323,1.9473,1.3372,1.9811,2.1223,1.1005,0.726,1.4116,2.2523,0.5456,1.5275,0.7332
22,1.4239,2.1838,0.9341,1.421,1.5998,0.3679,0.7186,1.4561,0.8455,0.6497,0.3878,1.2747,0.7711,0.7889,1.7292,1.1224,1.7555,1.9271,0.9258,0.5916,1.3742,2.0338,0.4789,1.3417,0.5144
23,1.4417,2.185,0.9734,1.4444,1.6146,0.3683,0.7365,1.4937,0.8788,0.6544,0.3716,1.2734,0.768,0.8154,1.7541,1.1277,1.7728,1.9366,0.9607,0.5676,1.4111,2.057,0.4594,1.3384,0.5217
24,1.4623,2.1872,1.0175,1.4713,1.6314,0.3726,0.7582,1.536,0.9163,0.6615,0.3574,1.2735,0.7665,0.8467,1.782,1.1346,1.7927,1.9484,0.9996,0.5425,1.4528,2.0834,0.4418,1.3362,0.5325
25,1.4831,2.1895,1.0595,1.4973,1.6494,0.3844,0.7808,1.5761,0.9538,0.6729,0.3506,1.274,0.7676,0.8763,1.81,1.1437,1.8127,1.9594,1.0383,0.5216,1.4923,2.1091,0.4261,1.3346,0.547
26,1.5057,2.1934,1.1037,1.5259,1.6682,0.3984,0.8062,1.6186,0.9924,0.6855,0.3469,1.2772,0.7712,0.9099,1.8393,1.1538,1.8342,1.973,1.078,0.5019,1.5344,2.1366,0.4165,1.3353,0.5643
27,1.5322,2.2015,1.1481,1.5578,1.691,0.4167,0.836,1.6622,1.0305,0.7031,0.3467,1.285,0.7808,0.9456,1.8718,1.1688,1.8596,1.9904,1.1195,0.4886,1.5761,2.1675,0.4129,1.3406,0.5875
28,1.7054,2.3336,1.3658,1.7795,1.8085,0.4377,1.0363,1.8989,1.1561,0.7592,0.2971,1.4451,0.9146,1.2066,2.0347,1.2579,2.0173,2.1849,1.2912,0.5115,1.791,2.3564,0.6123,1.4852,0.7342
29,1.6036,2.2234,1.3953,1.7191,1.6752,0.4197,0.9667,1.8995,1.1959,0.6288,0.381,1.3662,0.8097,1.2232,1.9312,1.1153,1.903,2.1132,1.2428,0.3855,1.8494,2.2629,0.6558,1.3979,0.6387
30,1.7877,2.4262,1.4078,1.866,1.8768,0.4481,1.1207,1.9573,1.1578,0.809,0.2735,1.5434,1.0057,1.2859,2.1023,1.3282,2.0964,2.2829,1.3374,0.5953,1.824,2.4364,0.7051,1.5823,0.8118
31,1.7762,2.4232,1.3911,1.8545,1.8643,0.4274,1.1089,1.9413,1.1387,0.7941,0.2547,1.5409,0.9997,1.2756,2.0872,1.3179,2.0848,2.2778,1.3185,0.5933,1.8087,2.4236,0.7061,1.5805,0.7994
32,1.7662,2.4215,1.3771,1.8454,1.8526,0.4075,1.0993,1.928,1.1213,0.7797,0.2377,1.5405,0.9953,1.2685,2.0734,1.3084,2.0744,2.2748,1.3013,0.5926,1.7961,2.4125,0.7106,1.5805,0.7887
33,1.7565,2.42,1.3632,1.8365,1.841,0.3877,1.09,1.9148,1.104,0.7656,0.2213,1.5403,0.9914,1.2617,2.0596,1.299,2.0642,2.272,1.2841,0.5927,1.7837,2.4015,0.7156,1.5808,0.7785
34,1.7469,2.4186,1.3494,1.8277,1.8296,0.368,1.0811,1.9017,1.0868,0.7518,0.2056,1.5404,0.9878,1.2552,2.046,1.29,2.0542,2.2694,1.267,0.5935,1.7714,2.3906,0.7212,1.5813,0.7687
35,1.7375,2.4174,1.3359,1.8192,1.8184,0.3484,1.0724,1.8887,1.0698,0.7383,0.191,1.5408,0.9847,1.249,2.0325,1.2812,2.0443,2.267,1.2501,0.595,1.7593,2.3798,0.7273,1.5821,0.7593
36,1.7283,2.4164,1.3225,1.8108,1.8073,0.3289,1.0641,1.8759,1.0528,0.7252,0.1775,1.5415,0.982,1.2431,2.0191,1.2727,2.0346,2.2648,1.2332,0.5972,1.7474,2.3692,0.734,1.5832,0.7504
37,1.7194,2.4156,1.3094,1.8027,1.7964,0.3096,1.0562,1.8633,1.036,0.7124,0.1656,1.5424,0.9798,1.2376,2.0058,1.2644,2.0251,2.2627,1.2165,0.6001,1.7356,2.3587,0.7412,1.5846,0.7419
38,1.7106,2.4149,1.2964,1.7947,1.7857,0.2905,1.0485,1.8508,1.0194,0.7,0.1555,1.5436,0.9779,1.2324,1.9927,1.2565,2.0157,2.2609,1.1999,0.6037,1.724,2.3483,0.7488,1.5862,0.7339
39,1.703,2.414,1.2857,1.7878,1.7764,0.2746,1.042,1.8403,1.0058,0.6894,0.1491,1.5444,0.9762,1.2281,1.9814,1.2496,2.0075,2.259,1.1859,0.6067,1.7145,2.3393,0.7554,1.5872,0.7272
40,1.6946,2.4137,1.2731,1.7802,1.766,0.2559,1.0351,1.828,0.9894,0.6778,0.1434,1.5461,0.9752,1.2234,1.9685,1.2422,1.9984,2.2575,1.1696,0.6116,1.7033,2.3292,0.764,1.5894,0.7201
41,1.6864,2.4135,1.2607,1.7729,1.7557,0.2377,1.0285,1.8159,0.9732,0.6666,0.1406,1.5481,0.9746,1.2192,1.9558,1.2351,1.9895,2.2562,1.1534,0.6171,1.6922,2.3193,0.773,1.5918,0.7136
42,1.6785,2.4135,1.2485,1.7657,1.7457,0.2198,1.0223,1.804,0.9572,0.6558,0.1408,1.5504,0.9745,1.2152,1.9431,1.2283,1.9808,2.2551,1.1373,0.6232,1.6812,2.3094,0.7825,1.5944,0.7077
43,1.6707,2.4138,1.2366,1.7588,1.7359,0.2025,1.0165,1.7922,0.9414,0.6455,0.144,1.5529,0.9748,1.2116,1.9306,1.2218,1.9723,2.2541,1.1214,0.63,1.6705,2.2997,0.7924,1.5973,0.7023
44,1.6632,2.4141,1.2249,1.752,1.7262,0.1859,1.011,1.7806,0.9257,0.6358,0.15,1.5557,0.9755,1.2084,1.9183,1.2157,1.9639,2.2534,1.1056,0.6374,1.66,2.2902,0.8027,1.6005,0.6975
45,1.6559,2.4147,1.2135,1.7455,1.7168,0.1702,1.006,1.7692,0.9103,0.6265,0.1585,1.5588,0.9767,1.2054,1.9061,1.2098,1.9557,2.2528,1.09,0.6454,1.6496,2.2808,0.8134,1.6039,0.6932
46,1.6488,2.4154,1.2023,1.7393,1.7075,0.1557,1.0014,1.7579,0.8951,0.6179,0.1692,1.5622,0.9783,1.2029,1.8941,1.2043,1.9477,2.2524,1.0746,0.6539,1.6395,2.2716,0.8245,1.6076,0.6896
47,1.6426,2.4157,1.1931,1.7338,1.6994,0.1444,0.9974,1.7485,0.8827,0.6105,0.1798,1.5647,0.9795,1.2008,1.8837,1.1994,1.9407,2.2518,1.0616,0.661,1.6312,2.2635,0.8339,1.6104,0.6865
48,1.636,2.4167,1.1823,1.7279,1.6905,0.1331,0.9935,1.7375,0.8679,0.603,0.1933,1.5686,0.9819,1.1989,1.8719,1.1945,1.9331,2.2518,1.0466,0.6705,1.6214,2.2546,0.8457,1.6146,0.684
49,1.6296,2.418,1.1719,1.7223,1.6818,0.1241,0.99,1.7267,0.8534,0.596,0.2081,1.5727,0.9848,1.1973,1.8603,1.19,1.9256,2.252,1.0317,0.6805,1.6118,2.2458,0.8578,1.619,0.6821
50,1.6234,2.4194,1.1617,1.7169,1.6734,0.1182,0.987,1.7162,0.8391,0.5897,0.2238,1.5771,0.988,1.1961,1.8488,1.1858,1.9184,2.2523,1.017,0.6909,1.6025,2.2371,0.8702,1.6237,0.6808
51,1.618,2.4202,1.1533,1.7121,1.6659,0.1155,0.9844,1.7073,0.8275,0.5843,0.2378,1.5804,0.9906,1.1952,1.8389,1.182,1.9119,2.2523,1.0046,0.6996,1.5949,2.2296,0.8806,1.6273,0.6797
52,1.6122,2.4219,1.1437,1.7071,1.6579,0.1161,0.9821,1.697,0.8138,0.5793,0.2547,1.5853,0.9947,1.1947,1.8278,1.1784,1.9051,2.253,0.9903,0.7109,1.5859,2.2212,0.8936,1.6325,0.6796
53,1.6068,2.4239,1.1343,1.7024,1.65,0.1203,0.9803,1.687,0.8003,0.5749,0.2722,1.5904,0.9991,1.1945,1.8168,1.1752,1.8984,2.2539,0.9763,0.7226,1.5772,2.213,0.9069,1.6379,0.6801
54,1.5987,2.4342,1.1124,1.6953,1.6362,0.1463,0.9817,1.6641,0.7661,0.5722,0.3159,1.6085,1.0166,1.1975,1.7941,1.1738,1.8871,2.2612,0.9447,0.7575,1.5554,2.1974,0.9431,1.6568,0.6887
55,1.5996,2.4313,1.1168,1.6961,1.6383,0.1394,0.9806,1.6685,0.7733,0.5717,0.3069,1.604,1.0121,1.1964,1.7982,1.1732,1.8887,2.259,0.9508,0.7495,1.56,2.2,0.9352,1.6521,0.6859
56,1.802,2.6374,1.1693,1.8708,1.8506,0.3103,1.1668,1.7609,0.7493,0.7904,0.2975,1.7891,1.2078,1.3064,1.9889,1.3916,2.0955,2.4455,1.0924,0.9163,1.5636,2.3912,1.0286,1.8407,0.8867
57,1.6496,2.4577,1.0984,1.7141,1.7243,0.1392,0.9947,1.671,0.7722,0.6556,0.17,1.597,1.0221,1.1495,1.8757,1.2458,1.9529,2.2623,1.0096,0.7384,1.524,2.2551,0.8426,1.6496,0.7105
58,1.634,2.4532,1.0657,1.6935,1.7123,0.1361,0.9794,1.6394,0.74,0.6516,0.1925,1.5927,1.02,1.1273,1.8554,1.2408,1.9379,2.2506,0.981,0.7503,1.4918,2.2351,0.8438,1.647,0.7025
59,1.6234,2.4533,1.0366,1.6781,1.7046,0.1437,0.9696,1.6119,0.7093,0.6524,0.2167,1.5934,1.023,1.1103,1.8395,1.2401,1.9276,2.2438,0.9564,0.766,1.4624,2.2198,0.8496,1.6492,0.7002
60,1.6133,2.4537,1.0076,1.6632,1.6974,0.1573,0.9608,1.5846,0.6787,0.6546,0.2425,1.5947,1.0269,1.0939,1.824,1.2403,1.9178,2.2376,0.9323,0.7826,1.4332,2.2049,0.8565,1.652,0.6994
61,1.6038,2.4545,0.9788,1.6487,1.6908,0.1755,0.9529,1.5574,0.6482,0.6583,0.2695,1.5966,1.0317,1.0782,1.8089,1.2413,1.9084,2.2317,0.9086,0.8001,1.404,2.1903,0.8645,1.6553,0.6999
62,1.5948,2.4558,0.9501,1.6347,1.6848,0.1971,0.946,1.5304,0.6177,0.6636,0.2973,1.5992,1.0375,1.0631,1.7942,1.243,1.8995,2.2263,0.8854,0.8185,1.3749,2.1761,0.8736,1.6593,0.7019
63,1.5864,2.4574,0.9216,1.6211,1.6793,0.2211,0.9401,1.5036,0.5873,0.6702,0.3259,1.6023,1.0441,1.0488,1.7799,1.2456,1.891,2.2213,0.8627,0.8376,1.3459,2.1623,0.8836,1.6638,0.7052
64,1.5785,2.4595,0.8933,1.6081,1.6744,0.2467,0.9353,1.4769,0.5571,0.6782,0.3548,1.6061,1.0517,1.0353,1.7661,1.2489,1.8831,2.2167,0.8406,0.8574,1.317,2.1488,0.8947,1.6689,0.7099
65,1.5713,2.4619,0.8652,1.5956,1.67,0.2735,0.9314,1.4505,0.5269,0.6876,0.3842,1.6104,1.0601,1.0225,1.7528,1.253,1.8757,2.2126,0.8191,0.8779,1.2883,2.1357,0.9067,1.6746,0.716
66,1.5647,2.4648,0.8373,1.5836,1.6662,0.3012,0.9286,1.4242,0.497,0.6982,0.4139,1.6154,1.0694,1.0106,1.7399,1.2579,1.8687,2.2089,0.7982,0.8991,1.2597,2.1229,0.9196,1.6809,0.7234
67,1.5586,2.468,0.8097,1.5721,1.6631,0.3296,0.9269,1.3981,0.4672,0.7101,0.4438,1.6209,1.0796,0.9995,1.7275,1.2636,1.8623,2.2056,0.7781,0.9208,1.2312,2.1106,0.9334,1.6877,0.7321
68,1.5532,2.4716,0.7824,1.5612,1.6605,0.3585,0.9262,1.3723,0.4376,0.7232,0.4739,1.6271,1.0905,0.9892,1.7155,1.27,1.8563,2.2028,0.7587,0.9431,1.2028,2.0987,0.9481,1.695,0.7419
69,1.5451,2.4725,0.7546,1.548,1.6551,0.3866,0.9235,1.3452,0.4095,0.7344,0.5046,1.631,1.0994,0.9782,1.7009,1.2738,1.8476,2.1976,0.7373,0.9638,1.1749,2.084,0.9624,1.7002,0.75
70,1.5409,2.4769,0.7279,1.5382,1.6537,0.4163,0.925,1.3198,0.3807,0.7496,0.5349,1.6383,1.1119,0.9697,1.69,1.2817,1.8426,2.1956,0.7196,0.9871,1.1469,2.0729,0.9786,1.7086,0.7622
71,1.5373,2.4817,0.7016,1.5289,1.6528,0.4462,0.9275,1.2947,0.3523,0.7659,0.5654,1.6462,1.1252,0.9623,1.6796,1.2903,1.8382,2.1942,0.7028,1.0108,1.1191,2.0622,0.9956,1.7176,0.7756
72,1.5344,2.4869,0.6758,1.5203,1.6526,0.4762,0.9311,1.2699,0.3244,0.783,0.596,1.6546,1.1391,0.9558,1.6696,1.2996,1.8344,2.1931,0.687,1.035,1.0914,2.0519,1.0132,1.7271,0.7899
73,1.5321,2.4925,0.6504,1.5123,1.653,0.5065,0.9357,1.2453,0.2972,0.8011,0.6267,1.6636,1.1538,0.9503,1.6603,1.3096,1.831,2.1926,0.6724,1.0595,1.064,2.042,1.0315,1.7372,0.8052
74,1.5304,2.4985,0.6256,1.5049,1.654,0.5369,0.9413,1.2211,0.271,0.8199,0.6574,1.6731,1.1691,0.9458,1.6514,1.3202,1.8282,2.1924,0.6589,1.0844,1.0368,2.0326,1.0504,1.7477,0.8215
75,1.5294,2.5048,0.6014,1.4981,1.6555,0.5674,0.9479,1.1972,0.246,0.8395,0.6882,1.6831,1.185,0.9423,1.6432,1.3315,1.826,2.1928,0.6466,1.1096,1.0098,2.0236,1.0699,1.7588,0.8385
76,1.5291,2.5116,0.5779,1.4919,1.6577,0.598,0.9556,1.1737,0.2226,0.8598,0.719,1.6937,1.2016,0.9399,1.6354,1.3435,1.8242,2.1935,0.6357,1.1351,0.9831,2.015,1.09,1.7703,0.8564
77,1.5293,2.5186,0.5552,1.4864,1.6605,0.6286,0.9642,1.1506,0.2014,0.8807,0.7499,1.7048,1.2187,0.9385,1.6283,1.3561,1.823,2.1947,0.6262,1.1609,0.9567,2.007,1.1106,1.7823,0.8751
78,1.5303,2.5261,0.5333,1.4815,1.6638,0.6594,0.9737,1.1278,0.1831,0.9023,0.7808,1.7164,1.2364,0.9382,1.6217,1.3693,1.8224,2.1964,0.6181,1.187,0.9306,1.9994,1.1316,1.7948,0.8945
79,1.5318,2.5339,0.5125,1.4773,1.6677,0.6902,0.9841,1.1055,0.1687,0.9244,0.8118,1.7284,1.2547,0.9389,1.6157,1.383,1.8223,2.1985,0.6115,1.2133,0.9048,1.9922,1.1532,1.8077,0.9145
80,1.3689,2.3645,0.3929,1.2939,1.5408,0.6986,0.82,0.9717,0.3462,0.8592,0.8366,1.5608,1.1198,0.7579,1.4821,1.2649,1.6689,2.012,0.495,1.1339,0.8597,1.8332,1.0473,1.6438,0.7995
81,1.6494,2.6065,0.5409,1.5601,1.8209,0.698,1.0493,1.1747,0.2411,1.0198,0.7513,1.7562,1.2964,0.9139,1.7795,1.4982,1.9575,2.2493,0.7869,1.218,0.8737,2.1253,1.073,1.8396,0.9717
82,1.4141,2.3873,0.4858,1.3576,1.5746,0.6033,0.8302,1.0751,0.3318,0.8153,0.7324,1.5643,1.0971,0.7923,1.548,1.2622,1.7188,2.0531,0.5622,1.0703,0.9362,1.9048,0.9929,1.6445,0.7662
83,1.49,2.4576,0.3867,1.3829,1.6852,0.7287,0.9107,1.0132,0.3222,0.9649,0.8181,1.6234,1.1949,0.7584,1.6241,1.3897,1.7993,2.0834,0.6497,1.1787,0.7956,1.9534,1.0239,1.7102,0.8843
84,1.5095,2.49,0.3748,1.4023,1.6984,0.7588,0.9454,1.0023,0.282,0.9917,0.8521,1.6647,1.2358,0.7955,1.6262,1.4154,1.814,2.1141,0.645,1.222,0.772,1.9612,1.0764,1.7514,0.9217
85,1.5312,2.5246,0.3695,1.424,1.7133,0.7934,0.9834,0.9931,0.245,1.0219,0.8904,1.7087,1.2797,0.8365,1.6294,1.4438,1.8303,2.1471,0.6439,1.2686,0.7502,1.97,1.1322,1.7953,0.9624
86,1.5579,2.563,0.3746,1.4507,1.7331,0.831,1.0259,0.9892,0.2146,1.0564,0.9304,1.7561,1.327,0.8812,1.6378,1.4766,1.8515,2.1839,0.651,1.3175,0.7317,1.9838,1.189,1.8424,1.0071
87,1.5829,2.5992,0.389,1.477,1.7506,0.8676,1.0667,0.9889,0.1952,1.0886,0.97,1.8015,1.3718,0.9268,1.6449,1.5068,1.8708,2.2197,0.659,1.364,0.7209,1.9965,1.2446,1.8875,1.0493
88,1.6128,2.6389,0.4099,1.5071,1.7737,0.9093,1.1119,0.9915,0.1926,1.1268,1.0132,1.8499,1.4206,0.974,1.6572,1.5425,1.895,2.2582,0.6756,1.4142,0.7108,2.0133,1.3015,1.9358,1.0963
89,1.6399,2.6747,0.4341,1.5345,1.7944,0.9493,1.1534,0.9953,0.2058,1.1625,1.0549,1.8941,1.4653,1.0178,1.6681,1.5752,1.9167,2.293,0.6927,1.4607,0.7054,2.0281,1.3542,1.9797,1.1396
90,1.6693,2.7129,0.467,1.5655,1.8164,0.991,1.1976,1.0043,0.2303,1.1997,1.0986,1.9411,1.5122,1.0663,1.6805,1.6093,1.9402,2.3311,0.7135,1.5089,0.7075,2.045,1.4099,2.0264,1.1851
91,1.7032,2.7544,0.5037,1.5998,1.8439,1.0368,1.2457,1.0163,0.2664,1.2421,1.1452,1.9909,1.5626,1.1161,1.6981,1.6486,1.9683,2.3718,0.7417,1.5606,0.7107,2.066,1.4668,2.076,1.2346
92,1.7352,2.7936,0.5421,1.6324,1.8694,1.0829,1.2919,1.0288,0.3091,1.2836,1.1926,2.0387,1.6113,1.1648,1.7141,1.6861,1.9944,2.4104,0.7699,1.611,0.7183,2.085,1.5228,2.1235,1.2826
93,1.7716,2.8364,0.5871,1.6702,1.8987,1.1289,1.3412,1.0491,0.3539,1.3265,1.2393,2.0893,1.662,1.217,1.7351,1.7262,2.025,2.4533,0.8037,1.6621,0.7336,2.1093,1.5795,2.1739,1.3323
94,1.9367,2.9697,0.6481,1.8072,2.0918,1.156,1.4465,1.1648,0.3732,1.4355,1.2155,2.1755,1.7484,1.2516,1.9444,1.8744,2.2097,2.5669,0.9884,1.708,0.6985,2.2969,1.5643,2.2637,1.4204
95,1.7263,2.7841,0.5303,1.6219,1.8627,1.0798,1.2828,1.0187,0.3077,1.2788,1.1899,2.0288,1.6033,1.1535,1.7069,1.6794,1.9862,2.3996,0.7625,1.605,0.7102,2.0763,1.5148,2.1139,1.2755
96,1.7066,2.7633,0.4952,1.5937,1.8516,1.0877,1.2662,0.982,0.3222,1.2804,1.1982,2.0089,1.5922,1.1248,1.6899,1.6723,1.9677,2.372,0.7497,1.6026,0.6748,2.0524,1.503,2.0951,1.2686
97,1.6876,2.7429,0.4609,1.566,1.8412,1.097,1.2506,0.9455,0.3407,1.2832,1.2078,1.9896,1.582,1.0968,1.6736,1.666,1.9498,2.3447,0.7388,1.6011,0.6398,2.029,1.4922,2.0768,1.2628
98,1.6722,2.7259,0.4326,1.5434,1.833,1.1039,1.2375,0.9164,0.3566,1.2851,1.2147,1.9731,1.5729,1.0734,1.6611,1.6607,1.9355,2.3221,0.731,1.5989,0.6119,2.0105,1.4824,2.0612,1.2576
99,1.6545,2.7063,0.3999,1.5167,1.8241,1.1156,1.2239,0.8804,0.3808,1.2901,1.2265,1.9549,1.5644,1.0467,1.6462,1.6561,1.9188,2.2954,0.7237,1.5992,0.5779,1.988,1.4733,2.044,1.2541
100,1.6373,2.6871,0.3699,1.4912,1.815,1.1263,1.2107,0.847,0.4047,1.2942,1.2373,1.9371,1.5557,1.0217,1.6318,1.651,1.9024,2.2698,0.7172,1.5988,0.5481,1.9664,1.4647,2.0272,1.2503
101,1.6243,2.6712,0.3419,1.4686,1.8108,1.1408,1.2016,0.8142,0.4321,1.3032,1.2511,1.9224,1.5511,0.9984,1.6219,1.6508,1.8903,2.2468,0.717,1.6022,0.5152,1.9484,1.4584,2.0136,1.251
102,1.6084,2.6528,0.3149,1.4441,1.8032,1.1536,1.1905,0.7814,0.4592,1.3092,1.2638,1.9057,1.5441,0.9749,1.609,1.6473,1.8752,2.2218,0.7142,1.6035,0.4871,1.9278,1.4515,1.9979,1.2494
103,1.5969,2.6378,0.2914,1.4228,1.8005,1.1702,1.1837,0.7496,0.4894,1.3203,1.2796,1.8923,1.5413,0.9535,1.6008,1.6488,1.8644,2.1995,0.7179,1.6086,0.4561,1.9108,1.4471,1.9855,1.2523
104,1.5825,2.6201,0.2696,1.3994,1.7943,1.185,1.1746,0.7176,0.5187,1.3283,1.2941,1.8768,1.536,0.9318,1.5894,1.6469,1.8505,2.1753,0.719,1.6116,0.4305,1.8913,1.4421,1.9709,1.2528
105,1.5695,2.6031,0.2513,1.3763,1.7902,1.2033,1.1679,0.6841,0.552,1.3398,1.312,1.8624,1.5331,0.9108,1.5795,1.6477,1.8379,2.151,0.7239,1.6173,0.4033,1.8721,1.439,1.9575,1.2564
106,1.5598,2.5892,0.2392,1.3573,1.7885,1.2201,1.1634,0.656,0.5817,1.3512,1.3279,1.8505,1.5315,0.8928,1.573,1.6499,1.8286,2.1304,0.7313,1.6231,0.38,1.857,1.4364,1.9464,1.2607
107,1.5485,2.5732,0.2314,1.3357,1.786,1.2402,1.1591,0.6239,0.6163,1.3646,1.3475,1.8374,1.5305,0.8742,1.5649,1.6525,1.8174,2.1069,0.7402,1.6306,0.3572,1.8391,1.4353,1.9344,1.2666
108,1.5412,2.5605,0.2315,1.3181,1.7873,1.2614,1.1583,0.5956,0.6503,1.3804,1.3675,1.8275,1.5323,0.8586,1.561,1.6583,1.8102,2.0868,0.7533,1.64,0.3356,1.8253,1.4359,1.9253,1.2751
109,1.7164,2.7473,0.378,1.5426,1.9169,1.1772,1.2705,0.864,0.4517,1.377,1.2644,1.979,1.6126,1.0225,1.7303,1.7407,1.9895,2.309,0.8241,1.6472,0.4532,2.0429,1.4691,2.0725,1.3145
110,1.8317,2.8626,0.4927,1.6253,2.0462,1.364,1.4221,0.8546,0.6272,1.56,1.4428,2.1117,1.7762,1.1287,1.8207,1.9019,2.0948,2.3952,0.9698,1.826,0.3413,2.1091,1.6216,2.2083,1.4893
111,1.8202,2.8421,0.5837,1.5633,2.0648,1.5872,1.5005,0.6888,0.8898,1.7229,1.6799,2.1468,1.8817,1.1649,1.7758,1.989,2.0621,2.3331,1.0572,1.9919,0.2416,2.0113,1.7667,2.2469,1.6279
