id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
30,2.1517,1.6718,2.1828,2.2002,1.9741,2.0401,2.6759,0.4525,2.1861,1.612,1.5202,2.3731,2.2527,1.1435,2.155,2.3639,0.7766,1.546,0.5037,1.0333,1.0206,1.4429,2.4517,2.4206,1.8313,1.2655,1.1031,1.3186,1.095,1.4479,1.3589,1.9711,0.4775,1.2473,1.6546,2.3034,1.949,2.1333,1.2549,1.3814
31,2.1362,1.6577,2.1772,2.187,1.9625,2.0237,2.6696,0.4425,2.1758,1.5939,1.513,2.3708,2.2406,1.1421,2.1399,2.357,0.7677,1.5297,0.4995,1.0132,1.003,1.4368,2.4448,2.4142,1.8267,1.2457,1.1019,1.3133,1.0856,1.4329,1.3424,1.9569,0.4767,1.2416,1.6394,2.2913,1.9336,2.1176,1.2502,1.3699
32,2.1215,1.645,2.1719,2.1765,1.9534,2.0091,2.6652,0.4358,2.1672,1.5781,1.5074,2.3693,2.2296,1.1443,2.1272,2.3509,0.7622,1.5142,0.4969,0.9944,0.986,1.4327,2.4401,2.4097,1.8238,1.2275,1.1021,1.3109,1.0791,1.4194,1.3262,1.9445,0.4801,1.2373,1.6251,2.2801,1.9192,2.1038,1.2491,1.3617
33,2.1068,1.6326,2.1667,2.1662,1.9446,1.9947,2.6609,0.4301,2.1588,1.5623,1.5021,2.368,2.2186,1.1469,2.1147,2.345,0.7573,1.4987,0.4951,0.9756,0.9693,1.4289,2.4356,2.4054,1.8212,1.2094,1.1027,1.3089,1.0729,1.4061,1.3102,1.9323,0.4844,1.2333,1.6108,2.2691,1.9049,2.0902,1.2484,1.3538
34,2.0923,1.6202,2.1618,2.156,1.9359,1.9803,2.6568,0.4253,2.1505,1.5467,1.4971,2.3669,2.2078,1.1499,2.1023,2.3392,0.753,1.4834,0.4942,0.9568,0.9527,1.4254,2.4313,2.4013,1.8188,1.1913,1.1037,1.3071,1.0671,1.393,1.2943,1.9203,0.4895,1.2297,1.5967,2.2582,1.8907,2.0766,1.248,1.3461
35,2.0778,1.6081,2.157,2.1459,1.9275,1.9661,2.6528,0.4214,2.1424,1.5311,1.4923,2.3659,2.1972,1.1532,2.09,2.3336,0.7492,1.4682,0.4942,0.9382,0.9362,1.4222,2.4271,2.3973,1.8166,1.1734,1.1051,1.3057,1.0617,1.3801,1.2785,1.9084,0.4954,1.2264,1.5828,2.2475,1.8767,2.0632,1.2479,1.3388
36,2.0635,1.5961,2.1524,2.136,1.9192,1.9519,2.649,0.4185,2.1345,1.5157,1.4878,2.3652,2.1867,1.1569,2.0779,2.3281,0.7459,1.4532,0.4951,0.9197,0.9199,1.4193,2.4231,2.3935,1.8146,1.1555,1.1068,1.3047,1.0567,1.3673,1.2629,1.8966,0.5021,1.2235,1.569,2.2369,1.8628,2.0499,1.2482,1.3317
37,2.0493,1.5843,2.148,2.1263,1.9111,1.9379,2.6454,0.4167,2.1267,1.5005,1.4836,2.3646,2.1763,1.1609,2.0659,2.3229,0.7432,1.4383,0.4968,0.9012,0.9038,1.4167,2.4193,2.3899,1.8129,1.1377,1.109,1.3039,1.052,1.3548,1.2474,1.885,0.5096,1.2208,1.5553,2.2264,1.849,2.0367,1.2489,1.3249
38,2.0352,1.5727,2.1439,2.1167,1.9032,1.924,2.6419,0.4159,2.1191,1.4853,1.4797,2.3642,2.1661,1.1653,2.0541,2.3178,0.7411,1.4236,0.4993,0.8829,0.8879,1.4144,2.4156,2.3865,1.8114,1.1201,1.1115,1.3035,1.0477,1.3425,1.2321,1.8736,0.5178,1.2186,1.5418,2.2161,1.8353,2.0237,1.2498,1.3184
39,2.023,1.5628,2.1399,2.1085,1.8964,1.9122,2.6387,0.4156,2.1125,1.4727,1.4761,2.3634,2.1572,1.1691,2.044,2.3131,0.7396,1.4109,0.5016,0.8674,0.8744,1.4122,2.4123,2.3832,1.8099,1.1054,1.1134,1.303,1.0441,1.3319,1.219,1.8637,0.5252,1.2164,1.5302,2.2071,1.8236,2.0125,1.251,1.3132
40,2.0091,1.5515,2.1361,2.0992,1.8888,1.8985,2.6355,0.4167,2.1052,1.4578,1.4727,2.3633,2.1472,1.1741,2.0324,2.3083,0.7385,1.3964,0.5057,0.8493,0.8589,1.4105,2.409,2.3801,1.8088,1.0879,1.1166,1.3032,1.0405,1.3199,1.204,1.8526,0.5347,1.2148,1.517,2.1971,1.8101,1.9997,1.2526,1.3072
41,1.9953,1.5404,2.1324,2.0901,1.8815,1.8849,2.6325,0.4188,2.0981,1.4431,1.4695,2.3634,2.1374,1.1795,2.021,2.3037,0.738,1.3821,0.5106,0.8313,0.8436,1.409,2.4058,2.3772,1.808,1.0706,1.1202,1.3037,1.0374,1.3082,1.1891,1.8416,0.5447,1.2135,1.504,2.1872,1.7969,1.987,1.2546,1.3016
42,1.9817,1.5296,2.129,2.0811,1.8743,1.8715,2.6296,0.4219,2.0912,1.4285,1.4667,2.3637,2.1278,1.1852,2.0097,2.2993,0.7381,1.368,0.5163,0.8134,0.8285,1.4079,2.4028,2.3744,1.8074,1.0534,1.1241,1.3046,1.0346,1.2967,1.1745,1.8308,0.5553,1.2126,1.4912,2.1775,1.7837,1.9745,1.2569,1.2962
43,1.9681,1.5189,2.1257,2.0723,1.8674,1.8583,2.6269,0.426,2.0845,1.414,1.4641,2.3642,2.1184,1.1913,1.9986,2.295,0.7388,1.354,0.5228,0.7956,0.8137,1.407,2.4,2.3718,1.8071,1.0363,1.1285,1.3057,1.0323,1.2854,1.16,1.8201,0.5665,1.2121,1.4785,2.1679,1.7707,1.9621,1.2595,1.2912
44,1.9547,1.5085,2.1227,2.0637,1.8606,1.8451,2.6243,0.431,2.078,1.3997,1.4618,2.3649,2.109,1.1976,1.9876,2.291,0.7401,1.3402,0.5299,0.778,0.7991,1.4065,2.3974,2.3694,1.807,1.0193,1.1332,1.3072,1.0304,1.2744,1.1457,1.8097,0.5783,1.2118,1.466,2.1584,1.7579,1.9498,1.2624,1.2864
45,1.9414,1.4982,2.1198,2.0553,1.8541,1.8321,2.6219,0.437,2.0716,1.3856,1.4598,2.3657,2.0999,1.2043,1.9767,2.2871,0.7419,1.3266,0.5378,0.7606,0.7848,1.4063,2.3949,2.3672,1.8072,1.0025,1.1382,1.309,1.0289,1.2636,1.1316,1.7994,0.5905,1.212,1.4537,2.1492,1.7452,1.9377,1.2657,1.282
46,1.9282,1.4882,2.1172,2.047,1.8478,1.8193,2.6197,0.4438,2.0655,1.3717,1.4582,2.3667,2.0909,1.2114,1.966,2.2834,0.7443,1.3131,0.5464,0.7433,0.7708,1.4063,2.3926,2.3652,1.8075,0.9858,1.1436,1.3112,1.0278,1.253,1.1177,1.7893,0.6032,1.2125,1.4416,2.1401,1.7326,1.9257,1.2694,1.2779
47,1.9169,1.4796,2.1145,2.04,1.8423,1.8083,2.6175,0.4499,2.06,1.36,1.4565,2.3671,2.083,1.2173,1.957,2.2799,0.7466,1.3016,0.5536,0.7287,0.759,1.4061,2.3904,2.3631,1.8075,0.972,1.1479,1.3129,1.0268,1.244,1.1058,1.7806,0.6142,1.2126,1.4312,2.1321,1.7218,1.9154,1.2727,1.2748
48,1.904,1.47,2.1122,2.032,1.8364,1.7957,2.6156,0.4583,2.0542,1.3464,1.4553,2.3685,2.0744,1.2249,1.9466,2.2765,0.75,1.2885,0.5633,0.7118,0.7455,1.4068,2.3885,2.3614,1.8083,0.9556,1.1539,1.3156,1.0265,1.2339,1.0923,1.7708,0.6276,1.2138,1.4194,2.1232,1.7096,1.9037,1.277,1.2713
49,1.8912,1.4606,2.1101,2.0242,1.8306,1.7833,2.6138,0.4675,2.0486,1.333,1.4544,2.37,2.0659,1.2328,1.9364,2.2733,0.754,1.2756,0.5736,0.695,0.7325,1.4077,2.3867,2.3599,1.8094,0.9394,1.1603,1.3187,1.0266,1.2241,1.079,1.7612,0.6415,1.2153,1.4079,2.1146,1.6975,1.8922,1.2815,1.2682
50,1.8786,1.4515,2.1082,2.0166,1.8251,1.771,2.6122,0.4773,2.0432,1.3197,1.4539,2.3717,2.0575,1.241,1.9264,2.2703,0.7585,1.2629,0.5844,0.6785,0.7197,1.409,2.3851,2.3585,1.8107,0.9234,1.167,1.3221,1.0271,1.2146,1.066,1.7518,0.6557,1.2171,1.3966,2.1061,1.6856,1.8808,1.2864,1.2653
51,1.8677,1.4436,2.1063,2.0102,1.8204,1.7605,2.6105,0.4858,2.0383,1.3086,1.4531,2.3727,2.0502,1.2479,1.9179,2.2674,0.7626,1.252,0.5935,0.6646,0.7089,1.4097,2.3835,2.357,1.8114,0.9102,1.1724,1.3248,1.0275,1.2064,1.0548,1.7437,0.6679,1.2184,1.3868,2.0987,1.6753,1.871,1.2907,1.2633
52,1.8553,1.4349,2.1047,2.0029,1.8153,1.7485,2.6092,0.4969,2.0332,1.2957,1.4531,2.3748,2.0422,1.2566,1.9081,2.2648,0.7681,1.2397,0.6053,0.6485,0.6969,1.4115,2.3822,2.356,1.8132,0.8945,1.1797,1.3287,1.0287,1.1974,1.0422,1.7347,0.6827,1.2209,1.3759,2.0905,1.6637,1.8599,1.2962,1.2611
53,1.8431,1.4264,2.1034,1.9959,1.8104,1.7367,2.6081,0.5086,2.0284,1.283,1.4534,2.377,2.0344,1.2656,1.8986,2.2623,0.7741,1.2277,0.6176,0.6327,0.6853,1.4136,2.3811,2.3552,1.8151,0.879,1.1874,1.333,1.0304,1.1886,1.0299,1.7258,0.6978,1.2238,1.3652,2.0825,1.6523,1.849,1.3019,1.2592
54,1.8174,1.4106,2.1062,1.9815,1.8021,1.7111,2.6103,0.5426,2.0215,1.2533,1.46,2.3883,2.0203,1.2906,1.8776,2.262,0.7931,1.2028,0.6538,0.5967,0.6626,1.4245,2.3832,2.3582,1.8256,0.8409,1.2122,1.3481,1.0397,1.1722,1.0047,1.7084,0.7363,1.2371,1.3439,2.0679,1.6287,1.8257,1.3169,1.2553
55,1.8221,1.4132,2.1048,1.9841,1.8033,1.7159,2.6091,0.5349,2.0222,1.2592,1.4578,2.3852,2.0225,1.285,1.8816,2.2612,0.7887,1.2073,0.6456,0.6037,0.6665,1.4215,2.3821,2.3569,1.8227,0.8488,1.2062,1.3444,1.0371,1.1749,1.0092,1.7114,0.7282,1.2335,1.3476,2.0702,1.6329,1.83,1.3137,1.256
56,2.0167,1.6098,2.3225,2.1163,1.9533,1.8787,2.8031,0.6605,2.222,1.3451,1.6601,2.5961,2.2314,1.3605,2.0031,2.4787,0.8927,1.4048,0.8082,0.7448,0.8684,1.6138,2.5646,2.5514,2.0225,0.8863,1.3934,1.4926,1.1956,1.3661,1.209,1.89,0.7349,1.4377,1.55,2.2787,1.8283,1.9945,1.312,1.2663
57,1.9215,1.4757,2.1744,1.9869,1.8041,1.7728,2.6277,0.4648,2.0654,1.2784,1.4825,2.4247,2.0999,1.1887,1.8948,2.3242,0.7136,1.307,0.6286,0.6766,0.762,1.4284,2.3891,2.375,1.8393,0.8761,1.207,1.3047,1.0134,1.2328,1.1205,1.7583,0.5919,1.2582,1.4403,2.1482,1.7217,1.8811,1.1985,1.1789
58,1.9041,1.457,2.173,1.9598,1.7803,1.7469,2.6145,0.4655,2.0496,1.2456,1.4738,2.4242,2.0857,1.1792,1.8653,2.3182,0.7001,1.2903,0.6406,0.6487,0.746,1.4201,2.3738,2.3623,1.8326,0.8427,1.2108,1.2925,0.9983,1.2126,1.1067,1.7356,0.5954,1.2555,1.4244,2.1338,1.7032,1.8555,1.182,1.152
59,1.8906,1.4431,2.1754,1.9374,1.7616,1.7254,2.6063,0.4721,2.0386,1.2165,1.4701,2.4277,2.0759,1.1743,1.8402,2.3165,0.6922,1.2777,0.6565,0.6247,0.7345,1.4169,2.3636,2.3547,1.8309,0.8117,1.219,1.2857,0.989,1.1974,1.0968,1.7176,0.6025,1.2576,1.4127,2.1237,1.689,1.8344,1.169,1.1287
60,1.8776,1.4298,2.1783,1.9152,1.7432,1.7041,2.5985,0.4807,2.0281,1.1875,1.4672,2.4317,2.0665,1.1703,1.8152,2.3151,0.6857,1.2658,0.6735,0.6014,0.7243,1.4144,2.3538,2.3475,1.8297,0.7806,1.2279,1.2796,0.9805,1.1828,1.0877,1.7001,0.611,1.2605,1.4016,2.1141,1.6752,1.8137,1.1566,1.1058
61,1.865,1.417,2.1817,1.8933,1.7253,1.6833,2.591,0.4912,2.018,1.1586,1.4648,2.436,2.0576,1.167,1.7905,2.3142,0.6806,1.2546,0.6915,0.5789,0.7152,1.4126,2.3443,2.3406,1.829,0.7497,1.2375,1.2743,0.973,1.1689,1.0794,1.683,0.6211,1.2642,1.3912,2.1049,1.6619,1.7932,1.1451,1.0833
62,1.8528,1.4048,2.1855,1.8717,1.7077,1.6627,2.5838,0.5034,2.0084,1.1299,1.4632,2.4408,2.0491,1.1646,1.7661,2.3138,0.6768,1.244,0.7104,0.5572,0.7075,1.4115,2.3352,2.3342,1.8289,0.7187,1.2479,1.2697,0.9664,1.1557,1.072,1.6663,0.6325,1.2687,1.3813,2.0961,1.6491,1.7731,1.1342,1.0613
63,1.8411,1.3932,2.1897,1.8504,1.6905,1.6425,2.5771,0.5172,1.9992,1.1013,1.4622,2.446,2.041,1.1631,1.7418,2.3137,0.6746,1.2342,0.7302,0.5365,0.701,1.4111,2.3266,2.3282,1.8293,0.6878,1.2589,1.2659,0.9609,1.1432,1.0654,1.65,0.6453,1.2739,1.3722,2.0878,1.6368,1.7533,1.1242,1.0397
64,1.8299,1.3822,2.1944,1.8294,1.6737,1.6226,2.5707,0.5325,1.9904,1.0729,1.4619,2.4515,2.0334,1.1624,1.7178,2.3141,0.6738,1.2251,0.7508,0.5168,0.696,1.4115,2.3183,2.3226,1.8302,0.657,1.2707,1.2628,0.9563,1.1314,1.0598,1.6342,0.6593,1.2798,1.3637,2.0799,1.625,1.7338,1.1149,1.0187
65,1.8191,1.3718,2.1995,1.8086,1.6574,1.6031,2.5647,0.5492,1.9822,1.0446,1.4623,2.4574,2.0263,1.1625,1.694,2.3149,0.6744,1.2167,0.7721,0.4984,0.6923,1.4125,2.3104,2.3174,1.8317,0.6262,1.2831,1.2606,0.9527,1.1203,1.055,1.6188,0.6745,1.2865,1.3558,2.0724,1.6137,1.7148,1.1065,0.9981
66,1.8088,1.3621,2.2051,1.7882,1.6415,1.584,2.559,0.5671,1.9744,1.0165,1.4634,2.4637,2.0196,1.1635,1.6704,2.3162,0.6765,1.2091,0.7941,0.4813,0.69,1.4142,2.3029,2.3126,1.8337,0.5955,1.2961,1.2591,0.9502,1.1101,1.0512,1.6039,0.6908,1.2939,1.3487,2.0654,1.603,1.696,1.0988,0.9782
67,1.799,1.3531,2.2111,1.7681,1.626,1.5653,2.5537,0.5862,1.967,0.9886,1.4651,2.4704,2.0134,1.1653,1.6471,2.3178,0.6801,1.2023,0.8167,0.4657,0.6892,1.4165,2.2958,2.3083,1.8363,0.5648,1.3098,1.2583,0.9487,1.1006,1.0483,1.5894,0.7081,1.3021,1.3422,2.0589,1.5928,1.6777,1.0921,0.9589
68,1.7897,1.3447,2.2175,1.7483,1.611,1.547,2.5488,0.6063,1.9601,0.961,1.4675,2.4775,2.0077,1.168,1.6241,2.3199,0.6851,1.1962,0.8399,0.4518,0.6897,1.4196,2.2891,2.3043,1.8394,0.5342,1.3241,1.2584,0.9482,1.092,1.0463,1.5755,0.7263,1.3109,1.3364,2.0528,1.5832,1.6597,1.0862,0.9402
69,1.7777,1.3337,2.221,1.7267,1.5941,1.5263,2.5413,0.6258,1.9505,0.932,1.4674,2.4818,1.9991,1.1706,1.5994,2.3191,0.6899,1.1877,0.8617,0.4366,0.6884,1.4204,2.28,2.2978,1.8399,0.5032,1.3363,1.257,0.9462,1.0809,1.0421,1.559,0.7458,1.3174,1.3281,2.0438,1.5709,1.6393,1.0816,0.9225
