id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
16,0.5359,0.3414,0.701,1.6875,0.7006,1.3829,1.2755,0.7804,0.9684,1.5127,1.2945,1.5688,1.5983,1.7626,1.7352,0.8562,1.7027,1.7772,1.4492,1.495,0.939,0.9595,1.7852,1.6923,1.2959,1.559,1.7217,1.84,1.9506,1.2372,0.3803,0.4895,0.7704,1.4754,1.1894,0.8845,1.3192,0.7316,0.9285,0.9494
17,0.5359,0.3414,0.701,1.6875,0.7006,1.3829,1.2755,0.7804,0.9684,1.5127,1.2945,1.5688,1.5983,1.7626,1.7352,0.8562,1.7027,1.7772,1.4492,1.495,0.939,0.9595,1.7852,1.6923,1.2959,1.559,1.7217,1.84,1.9506,1.2372,0.3803,0.4895,0.7704,1.4754,1.1894,0.8845,1.3192,0.7316,0.9285,0.9494
18,0.5359,0.3414,0.701,1.6875,0.7006,1.3829,1.2755,0.7804,0.9684,1.5127,1.2945,1.5688,1.5983,1.7626,1.7352,0.8562,1.7027,1.7772,1.4492,1.495,0.939,0.9595,1.7852,1.6923,1.2959,1.559,1.7217,1.84,1.9506,1.2372,0.3803,0.4895,0.7704,1.4754,1.1894,0.8845,1.3192,0.7316,0.9285,0.9494
19,0.5359,0.3414,0.701,1.6875,0.7006,1.3829,1.2755,0.7804,0.9684,1.5127,1.2945,1.5688,1.5983,1.7626,1.7352,0.8562,1.7027,1.7772,1.4492,1.495,0.939,0.9595,1.7852,1.6923,1.2959,1.559,1.7217,1.84,1.9506,1.2372,0.3803,0.4895,0.7704,1.4754,1.1894,0.8845,1.3192,0.7316,0.9285,0.9494
20,0.395,0.4335,0.7472,1.8599,0.673,1.2768,1.1174,0.7991,0.892,1.698,1.1272,1.5529,1.6535,1.9274,1.8692,0.6766,1.7093,1.9415,1.4821,1.6046,1.1094,0.9316,1.9321,1.8568,1.4054,1.7246,1.8035,1.9839,2.0742,1.3474,0.3038,0.4813,0.7472,1.5377,1.3542,0.7172,1.3334,0.7251,0.7602,0.9631
21,0.6029,0.576,0.7287,2.1156,0.9316,1.4434,1.2428,1.0485,1.0719,1.9357,1.1839,1.6593,1.763,2.1218,2.1056,0.6286,1.8632,2.1338,1.5456,1.8486,1.201,1.1991,2.147,2.0373,1.5953,1.9194,1.9908,2.2359,2.244,1.4325,0.5203,0.6666,0.9632,1.7511,1.5689,0.7444,1.5935,0.9884,0.5576,1.2199
22,0.6119,0.3702,0.5484,1.941,0.9094,1.3173,1.1705,1.0461,0.9093,1.7581,1.0935,1.4512,1.5398,1.915,1.9003,0.5495,1.6509,1.9264,1.3309,1.6454,1.0224,1.1357,1.937,1.8295,1.3745,1.7138,1.7679,2.042,2.0217,1.2208,0.5516,0.7221,0.7792,1.5377,1.3694,0.6365,1.4322,0.8382,0.567,1.0518
23,0.6325,0.3731,0.5406,1.9474,0.9264,1.3563,1.2096,1.0556,0.9463,1.761,1.1324,1.4783,1.5557,1.9194,1.9136,0.5825,1.6788,1.9307,1.3452,1.663,1.0106,1.1602,1.9465,1.8325,1.3883,1.7179,1.7868,2.0542,2.032,1.2224,0.5581,0.7211,0.8113,1.5611,1.375,0.6744,1.4619,0.8672,0.5781,1.0807
24,0.6587,0.3812,0.5343,1.9557,0.9481,1.4001,1.2536,1.0691,0.9881,1.7655,1.1757,1.5087,1.5739,1.9251,1.9294,0.6199,1.7101,1.9363,1.3616,1.6837,0.9989,1.1894,1.9581,1.8368,1.4047,1.7234,1.8085,2.0688,2.044,1.225,0.5699,0.7238,0.8481,1.5879,1.3826,0.7165,1.4959,0.901,0.5926,1.1141
25,0.6836,0.3928,0.5332,1.9631,0.9679,1.4418,1.2955,1.0808,1.028,1.7695,1.218,1.5394,1.5931,1.931,1.9446,0.6578,1.7411,1.9421,1.3798,1.7034,0.9893,1.2163,1.9694,1.8415,1.4214,1.7292,1.83,2.0825,2.0563,1.2298,0.5816,0.7263,0.8834,1.614,1.3902,0.7581,1.5279,0.9329,0.6115,1.1457
26,0.7133,0.4101,0.5341,1.9734,0.9926,1.4857,1.3395,1.0975,1.0702,1.7762,1.2614,1.571,1.6132,1.9387,1.9621,0.6967,1.7735,1.9497,1.3986,1.7259,0.9813,1.2473,1.9829,1.8478,1.4402,1.737,1.8533,2.0988,2.07,1.2356,0.5994,0.7343,0.9215,1.6424,1.4005,0.8007,1.5629,0.9685,0.6313,1.1806
27,0.7437,0.4343,0.5417,1.9874,1.0185,1.5303,1.3834,1.1155,1.1138,1.7869,1.305,1.6056,1.6373,1.9507,1.9834,0.736,1.8088,1.9616,1.4213,1.7519,0.9785,1.2794,2.0003,1.8585,1.4631,1.7491,1.8803,2.1188,2.0879,1.2463,0.619,0.7439,0.9618,1.6741,1.4153,0.8437,1.6002,1.0061,0.6525,1.2178
28,0.9782,0.6514,0.6005,2.1863,1.2649,1.7536,1.5932,1.348,1.3415,1.9695,1.4755,1.7551,1.7595,2.0999,2.1809,0.8673,1.9864,2.1089,1.5152,1.9669,1.057,1.5374,2.1743,1.9966,1.6401,1.9023,2.0571,2.3238,2.2291,1.3318,0.8461,0.947,1.2017,1.8818,1.595,1.0106,1.8534,1.2645,0.6598,1.4702
29,1.0732,0.6161,0.4644,2.1339,1.3487,1.7563,1.6282,1.4402,1.3292,1.9073,1.483,1.6565,1.6295,1.995,2.1027,0.8779,1.8964,2.0023,1.3781,1.9016,0.9363,1.5986,2.0797,1.8851,1.5428,1.8013,1.9552,2.2578,2.1065,1.188,0.9513,1.0631,1.1836,1.8066,1.5158,1.016,1.8423,1.2747,0.6796,1.4603
30,1.0297,0.7431,0.6699,2.2865,1.3303,1.8037,1.6285,1.4151,1.4023,2.0694,1.4999,1.8118,1.8273,2.1935,2.2761,0.8841,2.0532,2.202,1.5731,2.0599,1.1447,1.606,2.2685,2.0885,1.7285,1.9966,2.1398,2.4214,2.314,1.407,0.905,1.0048,1.2754,1.9655,1.6923,1.0401,1.9331,1.3419,0.636,1.5502
31,1.0214,0.7343,0.6594,2.2836,1.3247,1.7866,1.6114,1.4127,1.3861,2.0674,1.4804,1.7948,1.8144,2.1889,2.2689,0.8641,2.0374,2.1974,1.5593,2.0512,1.1432,1.5977,2.2622,2.084,1.719,1.9921,2.1284,2.4155,2.3057,1.3991,0.9008,1.0045,1.2615,1.9533,1.6874,1.0208,1.9211,1.3305,0.6158,1.5384
32,1.0168,0.7283,0.6499,2.2832,1.3227,1.7719,1.5969,1.4141,1.3724,2.0675,1.4628,1.7789,1.8023,2.1859,2.2639,0.8458,2.0231,2.1943,1.5458,2.0447,1.1427,1.593,2.2577,2.0809,1.7113,1.9891,2.1185,2.4119,2.2986,1.3918,0.9004,1.0079,1.2502,1.9432,1.6845,1.0034,1.912,1.3222,0.596,1.5294
33,1.0125,0.7228,0.6408,2.2829,1.3211,1.7574,1.5826,1.4158,1.3588,2.0678,1.4453,1.7632,1.7903,2.183,2.2589,0.8276,2.0089,2.1914,1.5326,2.0384,1.1427,1.5886,2.2533,2.0779,1.7038,1.9863,2.1087,2.4084,2.2917,1.3848,0.9006,1.0118,1.2392,1.9332,1.6819,0.9862,1.9031,1.3142,0.5763,1.5207
34,1.0087,0.7179,0.6324,2.2828,1.3198,1.7429,1.5684,1.4178,1.3455,2.0683,1.4278,1.7475,1.7785,2.1803,2.2542,0.8095,1.9948,2.1886,1.5195,2.0323,1.143,1.5844,2.2491,2.0752,1.6965,1.9837,2.0992,2.4052,2.2849,1.3781,0.9012,1.0161,1.2285,1.9233,1.6795,0.9691,1.8943,1.3065,0.5567,1.5121
35,1.0053,0.7136,0.6245,2.2829,1.3189,1.7287,1.5543,1.4201,1.3323,2.0691,1.4105,1.7319,1.7668,2.1778,2.2497,0.7915,1.9808,2.1861,1.5066,2.0264,1.1437,1.5805,2.2451,2.0726,1.6894,1.9814,2.0897,2.4021,2.2783,1.3716,0.9022,1.0207,1.218,1.9137,1.6774,0.9521,1.8858,1.299,0.5372,1.5039
36,1.0023,0.7098,0.6172,2.2832,1.3183,1.7145,1.5404,1.4227,1.3193,2.07,1.3932,1.7165,1.7553,2.1756,2.2453,0.7736,1.9669,2.1837,1.4938,2.0206,1.1448,1.5768,2.2413,2.0703,1.6826,1.9792,2.0805,2.3991,2.2719,1.3655,0.9038,1.0258,1.2078,1.9042,1.6755,0.9353,1.8774,1.2919,0.5178,1.4959
37,0.9997,0.7066,0.6105,2.2837,1.318,1.7005,1.5266,1.4256,1.3066,2.0712,1.376,1.7011,1.744,2.1735,2.2411,0.7559,1.9532,2.1815,1.4813,2.0151,1.1462,1.5734,2.2377,2.0682,1.676,1.9773,2.0714,2.3964,2.2656,1.3596,0.9058,1.0313,1.1979,1.8949,1.6739,0.9187,1.8692,1.285,0.4985,1.4881
38,0.9976,0.7041,0.6045,2.2844,1.318,1.6866,1.513,1.4288,1.294,2.0725,1.359,1.6859,1.7328,2.1716,2.2371,0.7384,1.9396,2.1796,1.4689,2.0098,1.148,1.5703,2.2342,2.0663,1.6696,1.9756,2.0625,2.3938,2.2595,1.354,0.9083,1.0371,1.1882,1.8858,1.6726,0.9022,1.8612,1.2785,0.4793,1.4805
39,0.9961,0.702,0.5994,2.2847,1.3182,1.675,1.5018,1.4316,1.2834,2.0734,1.3448,1.6729,1.7232,2.1696,2.2334,0.7238,1.9279,2.1776,1.4582,2.0051,1.1493,1.5678,2.231,2.0643,1.664,1.9738,2.0547,2.3913,2.2541,1.349,0.9107,1.0424,1.1801,1.8779,1.6712,0.8885,1.8544,1.273,0.4635,1.4742
40,0.9948,0.7005,0.5946,2.2857,1.3188,1.6613,1.4885,1.4354,1.2712,2.0751,1.3279,1.6579,1.7124,2.1681,2.2298,0.7066,1.9145,2.1759,1.4462,2.0001,1.1518,1.5651,2.2279,2.0627,1.658,1.9725,2.0461,2.3891,2.2483,1.344,0.914,1.0489,1.1709,1.8691,1.6703,0.8724,1.8468,1.267,0.4446,1.4671
